GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|COMPANY|COMPANY_F|RCPTOT|RCPTOT_F|CCORCPPCT|CCORCPPCT_F|VSHERFI|VSHERFI_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339992|Musical instrument mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|36.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339992|Musical instrument mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|50.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339992|Musical instrument mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|69||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339992|Musical instrument mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|83.7||473.9|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339993|Fastener, button, needle, & pin mfg|004|All companies|||2002|Reference year 2002|180||669359||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339993|Fastener, button, needle, & pin mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|50.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339993|Fastener, button, needle, & pin mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|62.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339993|Fastener, button, needle, & pin mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|77.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339993|Fastener, button, needle, & pin mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|91.9||1277|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339994|Broom, brush, & mop mfg|004|All companies|||2002|Reference year 2002|269||2214378||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339994|Broom, brush, & mop mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|27.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339994|Broom, brush, & mop mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|44||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339994|Broom, brush, & mop mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|63.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339994|Broom, brush, & mop mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|82.4||320.9|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339995|Burial casket mfg|004|All companies|||2002|Reference year 2002|148||1201488||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339995|Burial casket mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|73.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339995|Burial casket mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|81||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339995|Burial casket mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|88.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339995|Burial casket mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|95.1||0|D
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339999|All other miscellaneous mfg|004|All companies|||2002|Reference year 2002|5270||13673001||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339999|All other miscellaneous mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|11.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339999|All other miscellaneous mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|17.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339999|All other miscellaneous mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|25.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|339999|All other miscellaneous mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|34.9||56.6|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33612|Heavy duty truck mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|99.8||1512.5|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336120|Heavy duty truck mfg|004|All companies|||2002|Reference year 2002|81||15570428||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336120|Heavy duty truck mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|69.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336120|Heavy duty truck mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|86.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336120|Heavy duty truck mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|97||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336120|Heavy duty truck mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|99.8||1512.5|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3362|Motor vehicle body & trailer mfg|004|All companies|||2002|Reference year 2002|1915||24274000||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3362|Motor vehicle body & trailer mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|20.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3362|Motor vehicle body & trailer mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|30.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3362|Motor vehicle body & trailer mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|48.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3362|Motor vehicle body & trailer mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|62.9||169|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33621|Motor vehicle body & trailer mfg|004|All companies|||2002|Reference year 2002|1915||24274000||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33621|Motor vehicle body & trailer mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|20.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33621|Motor vehicle body & trailer mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|30.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33621|Motor vehicle body & trailer mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|48.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33621|Motor vehicle body & trailer mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|62.9||169|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336211|Motor vehicle body mfg|004|All companies|||2002|Reference year 2002|760||7950963||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336211|Motor vehicle body mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|26.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336211|Motor vehicle body mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|38.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336211|Motor vehicle body mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|54.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336211|Motor vehicle body mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|70||256.8|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336212|Truck trailer mfg|004|All companies|||2002|Reference year 2002|363||4009684||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336212|Truck trailer mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|40.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336212|Truck trailer mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|49.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336212|Truck trailer mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|64.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336212|Truck trailer mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|81.4||548.8|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336213|Motor home mfg|004|All companies|||2002|Reference year 2002|83||5628656||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336213|Motor home mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|57.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336213|Motor home mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|77.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336213|Motor home mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|95.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336213|Motor home mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|99.6||1046.3|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336214|Travel trailer & camper mfg|004|All companies|||2002|Reference year 2002|733||6684697||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336214|Travel trailer & camper mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|38||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336214|Travel trailer & camper mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|45.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336214|Travel trailer & camper mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|58.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336214|Travel trailer & camper mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|72.1||455.3|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3363|Motor vehicle parts mfg|004|All companies|||2002|Reference year 2002|4565||204483897||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3363|Motor vehicle parts mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|28.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3363|Motor vehicle parts mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|41.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3363|Motor vehicle parts mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|56.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3363|Motor vehicle parts mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|67.7||283|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33631|Motor vehicle gasoline engine & engine parts mfg|004|All companies|||2002|Reference year 2002|940||34452486||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33631|Motor vehicle gasoline engine & engine parts mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|50.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33631|Motor vehicle gasoline engine & engine parts mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|66.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33631|Motor vehicle gasoline engine & engine parts mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|81.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33631|Motor vehicle gasoline engine & engine parts mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|91.1||816.3|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336311|Carburetor, piston, piston ring, & valve mfg|004|All companies|||2002|Reference year 2002|113||2004438||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336311|Carburetor, piston, piston ring, & valve mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|64.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336311|Carburetor, piston, piston ring, & valve mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|83||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336311|Carburetor, piston, piston ring, & valve mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|92.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336311|Carburetor, piston, piston ring, & valve mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|98.2||1194.1|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336312|Gasoline engine & engine parts mfg|004|All companies|||2002|Reference year 2002|835||32448048||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336312|Gasoline engine & engine parts mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|53.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336312|Gasoline engine & engine parts mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|70.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336312|Gasoline engine & engine parts mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|83.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336312|Gasoline engine & engine parts mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|92.2||911.8|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33632|Motor vehicle electrical & electronic equipment mfg|004|All companies|||2002|Reference year 2002|786||25818446||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33632|Motor vehicle electrical & electronic equipment mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|42.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33632|Motor vehicle electrical & electronic equipment mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|55.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33632|Motor vehicle electrical & electronic equipment mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|70.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33632|Motor vehicle electrical & electronic equipment mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|84.2||788.2|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336321|Vehicular lighting equipment mfg|004|All companies|||2002|Reference year 2002|91||3284903||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336321|Vehicular lighting equipment mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|50.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336321|Vehicular lighting equipment mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|73.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336321|Vehicular lighting equipment mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|92||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336321|Vehicular lighting equipment mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|99.1||901.1|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336322|Other motor vehicle electrical & electronic equipment mfg|004|All companies|||2002|Reference year 2002|702||22533543||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336322|Other motor vehicle electrical & electronic equipment mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|45.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336322|Other motor vehicle electrical & electronic equipment mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|60.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336322|Other motor vehicle electrical & electronic equipment mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|74.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336322|Other motor vehicle electrical & electronic equipment mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|86.5||988.7|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33633|Motor vehicle steering & suspension component (except spring) mfg|004|All companies|||2002|Reference year 2002|199||10493720||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33633|Motor vehicle steering & suspension component (except spring) mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|46.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33633|Motor vehicle steering & suspension component (except spring) mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|60||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33633|Motor vehicle steering & suspension component (except spring) mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|80.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33633|Motor vehicle steering & suspension component (except spring) mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|96.4||965.6|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336330|Motor vehicle steering & suspension component (except spring) mfg|004|All companies|||2002|Reference year 2002|199||10493720||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336330|Motor vehicle steering & suspension component (except spring) mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|46.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336330|Motor vehicle steering & suspension component (except spring) mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|60||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336330|Motor vehicle steering & suspension component (except spring) mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|80.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336330|Motor vehicle steering & suspension component (except spring) mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|96.4||965.6|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33634|Motor vehicle brake system mfg|004|All companies|||2002|Reference year 2002|210||13550927||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33634|Motor vehicle brake system mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|51.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33634|Motor vehicle brake system mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|64.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33634|Motor vehicle brake system mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|82.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33634|Motor vehicle brake system mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|95.5||807.7|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336340|Motor vehicle brake system mfg|004|All companies|||2002|Reference year 2002|210||13550927||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336340|Motor vehicle brake system mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|51.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336340|Motor vehicle brake system mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|64.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336340|Motor vehicle brake system mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|82.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336340|Motor vehicle brake system mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|95.5||807.7|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33635|Motor vehicle transmission & power train parts mfg|004|All companies|||2002|Reference year 2002|434||35063362||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33635|Motor vehicle transmission & power train parts mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|54.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33635|Motor vehicle transmission & power train parts mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|72.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33635|Motor vehicle transmission & power train parts mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|87.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33635|Motor vehicle transmission & power train parts mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|95.3||909.5|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336350|Motor vehicle transmission & power train parts mfg|004|All companies|||2002|Reference year 2002|434||35063362||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336350|Motor vehicle transmission & power train parts mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|54.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336350|Motor vehicle transmission & power train parts mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|72.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336350|Motor vehicle transmission & power train parts mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|87.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336350|Motor vehicle transmission & power train parts mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|95.3||909.5|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33636|Motor vehicle seating & interior trim mfg|004|All companies|||2002|Reference year 2002|294||16711277||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33636|Motor vehicle seating & interior trim mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|67.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33636|Motor vehicle seating & interior trim mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|76.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33636|Motor vehicle seating & interior trim mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|84.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33636|Motor vehicle seating & interior trim mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|94||1795.4|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336360|Motor vehicle seating & interior trim mfg|004|All companies|||2002|Reference year 2002|294||16711277||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336360|Motor vehicle seating & interior trim mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|67.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336360|Motor vehicle seating & interior trim mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|76.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336360|Motor vehicle seating & interior trim mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|84.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336360|Motor vehicle seating & interior trim mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|94||1795.4|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33637|Motor vehicle metal stamping|004|All companies|||2002|Reference year 2002|673||25670747||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33637|Motor vehicle metal stamping|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|43.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33637|Motor vehicle metal stamping|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|51.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33637|Motor vehicle metal stamping|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|60.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33637|Motor vehicle metal stamping|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|72.6||670.3|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336370|Motor vehicle metal stamping|004|All companies|||2002|Reference year 2002|673||25670747||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336370|Motor vehicle metal stamping|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|43.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336370|Motor vehicle metal stamping|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|51.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336370|Motor vehicle metal stamping|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|60.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336370|Motor vehicle metal stamping|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|72.6||670.3|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33639|Other motor vehicle parts mfg|004|All companies|||2002|Reference year 2002|1257||42722932||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33639|Other motor vehicle parts mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|24.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33639|Other motor vehicle parts mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|33.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33639|Other motor vehicle parts mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|50.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33639|Other motor vehicle parts mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|69.5||215.9|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336391|Motor vehicle air-conditioning mfg|004|All companies|||2002|Reference year 2002|75||6825527||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336391|Motor vehicle air-conditioning mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|68.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336391|Motor vehicle air-conditioning mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|89.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|336391|Motor vehicle air-conditioning mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|98.5||0|X
