GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|COMPANY|COMPANY_F|RCPTOT|RCPTOT_F|CCORCPPCT|CCORCPPCT_F|VSHERFI|VSHERFI_F 
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325212|Synthetic rubber manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|43||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325212|Synthetic rubber manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|65.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325212|Synthetic rubber manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|89.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325212|Synthetic rubber manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|97.7||727.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32522|Artificial and synthetic fibers and filaments manufacturing|004|All companies|||2007|Reference year 2007|103||8168386||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32522|Artificial and synthetic fibers and filaments manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|63||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32522|Artificial and synthetic fibers and filaments manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|76||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32522|Artificial and synthetic fibers and filaments manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|90.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32522|Artificial and synthetic fibers and filaments manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|98.8||1661.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325221|Cellulosic organic fiber manufacturing|004|All companies|||2007|Reference year 2007|15||959888||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325221|Cellulosic organic fiber manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|89.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325221|Cellulosic organic fiber manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|98.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325221|Cellulosic organic fiber manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325221|Cellulosic organic fiber manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|0|X|0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325222|Noncellulosic organic fiber manufacturing|004|All companies|||2007|Reference year 2007|88||7208498||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325222|Noncellulosic organic fiber manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|69.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325222|Noncellulosic organic fiber manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|80.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325222|Noncellulosic organic fiber manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|93.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325222|Noncellulosic organic fiber manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.4||2071.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3253|Agricultural chemical mfg.|004|All companies|||2007|Reference year 2007|675||29155483||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3253|Agricultural chemical mfg.|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|35.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3253|Agricultural chemical mfg.|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|53||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3253|Agricultural chemical mfg.|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|75.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3253|Agricultural chemical mfg.|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|86.6||493.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32531|Fertilizer manufacturing|004|All companies|||2007|Reference year 2007|494||17783586||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32531|Fertilizer manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|49.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32531|Fertilizer manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|67||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32531|Fertilizer manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|79.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32531|Fertilizer manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|88.3||861.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325311|Nitrogenous fertilizer manufacturing|004|All companies|||2007|Reference year 2007|137||6157614||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325311|Nitrogenous fertilizer manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|61.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325311|Nitrogenous fertilizer manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|83||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325311|Nitrogenous fertilizer manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|92.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325311|Nitrogenous fertilizer manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|96.9||1135.6|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325312|Phosphatic fertilizer manufacturing|004|All companies|||2007|Reference year 2007|50||7580071||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325312|Phosphatic fertilizer manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|82.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325312|Phosphatic fertilizer manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|93.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325312|Phosphatic fertilizer manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|97.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325312|Phosphatic fertilizer manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|100||0|D
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325314|Fertilizer (mixing only) manufacturing|004|All companies|||2007|Reference year 2007|322||4045901||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325314|Fertilizer (mixing only) manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|29.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325314|Fertilizer (mixing only) manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|39||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325314|Fertilizer (mixing only) manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|59.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325314|Fertilizer (mixing only) manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|79.2||537.6|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32532|Pesticide and other agricultural chemical manufacturing|004|All companies|||2007|Reference year 2007|188||11371897||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32532|Pesticide and other agricultural chemical manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|58.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32532|Pesticide and other agricultural chemical manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|75.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32532|Pesticide and other agricultural chemical manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|89.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32532|Pesticide and other agricultural chemical manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|96.4||1109.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325320|Pesticide and other agricultural chemical manufacturing|004|All companies|||2007|Reference year 2007|188||11371897||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325320|Pesticide and other agricultural chemical manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|58.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325320|Pesticide and other agricultural chemical manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|75.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325320|Pesticide and other agricultural chemical manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|89.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325320|Pesticide and other agricultural chemical manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|96.4||1109.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3254|Pharmaceutical and medicine manufacturing|004|All companies|||2007|Reference year 2007|1538||188399027||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3254|Pharmaceutical and medicine manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|29.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3254|Pharmaceutical and medicine manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|47.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3254|Pharmaceutical and medicine manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|68.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3254|Pharmaceutical and medicine manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|83.8||359.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32541|Pharmaceutical and medicine manufacturing|004|All companies|||2007|Reference year 2007|1538||188399027||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32541|Pharmaceutical and medicine manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|29.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32541|Pharmaceutical and medicine manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|47.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32541|Pharmaceutical and medicine manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|68.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32541|Pharmaceutical and medicine manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|83.8||359.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325411|Medicinal and botanical manufacturing|004|All companies|||2007|Reference year 2007|385||11316752||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325411|Medicinal and botanical manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|53.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325411|Medicinal and botanical manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|61.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325411|Medicinal and botanical manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|74.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325411|Medicinal and botanical manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|87.2||1423.7|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325412|Pharmaceutical preparation manufacturing|004|All companies|||2007|Reference year 2007|763||142876257||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325412|Pharmaceutical preparation manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|34.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325412|Pharmaceutical preparation manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|54.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325412|Pharmaceutical preparation manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|75.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325412|Pharmaceutical preparation manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|89.6||456.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325413|In-vitro diagnostic substance manufacturing|004|All companies|||2007|Reference year 2007|202||12407704||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325413|In-vitro diagnostic substance manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|48.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325413|In-vitro diagnostic substance manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|68.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325413|In-vitro diagnostic substance manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|85.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325413|In-vitro diagnostic substance manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|95.1||759.9|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325414|Biological product (except diagnostic) manufacturing|004|All companies|||2007|Reference year 2007|246||21798314||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325414|Biological product (except diagnostic) manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|51.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325414|Biological product (except diagnostic) manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|70.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325414|Biological product (except diagnostic) manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|87.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325414|Biological product (except diagnostic) manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|95.2||946.9|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3255|Paint, coating, and adhesive manufacturing|004|All companies|||2007|Reference year 2007|1568||34070322||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3255|Paint, coating, and adhesive manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|28.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3255|Paint, coating, and adhesive manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|43.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3255|Paint, coating, and adhesive manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|60||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3255|Paint, coating, and adhesive manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|71.2||310.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32551|Paint and coating manufacturing|004|All companies|||2007|Reference year 2007|1132||23580841||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32551|Paint and coating manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|38.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32551|Paint and coating manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|58.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32551|Paint and coating manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|70.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32551|Paint and coating manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|80.3||539.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325510|Paint and coating manufacturing|004|All companies|||2007|Reference year 2007|1132||23580841||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325510|Paint and coating manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|38.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325510|Paint and coating manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|58.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325510|Paint and coating manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|70.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325510|Paint and coating manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|80.3||539.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32552|Adhesive manufacturing|004|All companies|||2007|Reference year 2007|454||10489481||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32552|Adhesive manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|23.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32552|Adhesive manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|35.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32552|Adhesive manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|54.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32552|Adhesive manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|76.2||234.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325520|Adhesive manufacturing|004|All companies|||2007|Reference year 2007|454||10489481||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325520|Adhesive manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|23.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325520|Adhesive manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|35.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325520|Adhesive manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|54.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325520|Adhesive manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|76.2||234.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3256|Soap, cleaning compound, and toilet preparation manufacturing|004|All companies|||2007|Reference year 2007|2065||91345632||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3256|Soap, cleaning compound, and toilet preparation manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|42.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3256|Soap, cleaning compound, and toilet preparation manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|52.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3256|Soap, cleaning compound, and toilet preparation manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|65.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3256|Soap, cleaning compound, and toilet preparation manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|78||904.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32561|Soap and cleaning compound manufacturing|004|All companies|||2007|Reference year 2007|1280||48370396||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32561|Soap and cleaning compound manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|47.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32561|Soap and cleaning compound manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|60.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32561|Soap and cleaning compound manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|74.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32561|Soap and cleaning compound manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|82.8||847.5|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325611|Soap and other detergent manufacturing|004|All companies|||2007|Reference year 2007|659||28584538||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325611|Soap and other detergent manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|67.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325611|Soap and other detergent manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|78.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325611|Soap and other detergent manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|84.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325611|Soap and other detergent manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|88.3||2025.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325612|Polish and other sanitation good manufacturing|004|All companies|||2007|Reference year 2007|497||10833282||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325612|Polish and other sanitation good manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|60.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325612|Polish and other sanitation good manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|69||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325612|Polish and other sanitation good manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|79.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325612|Polish and other sanitation good manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|89.5||1164.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325613|Surface active agent manufacturing|004|All companies|||2007|Reference year 2007|139||8952576||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325613|Surface active agent manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|60.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325613|Surface active agent manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|71.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325613|Surface active agent manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|86.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325613|Surface active agent manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|96.5||2353.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32562|Toilet preparation manufacturing|004|All companies|||2007|Reference year 2007|799||42975236||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32562|Toilet preparation manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|49.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32562|Toilet preparation manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|59||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32562|Toilet preparation manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|74.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32562|Toilet preparation manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|84.9||1220.6|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325620|Toilet preparation manufacturing|004|All companies|||2007|Reference year 2007|799||42975236||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325620|Toilet preparation manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|49.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325620|Toilet preparation manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|59||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325620|Toilet preparation manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|74.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325620|Toilet preparation manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|84.9||1220.6|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3259|Other chemical product and preparation manufacturing|004|All companies|||2007|Reference year 2007|2230||46187347||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3259|Other chemical product and preparation manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|20.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3259|Other chemical product and preparation manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|28.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3259|Other chemical product and preparation manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|44.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3259|Other chemical product and preparation manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|60||201.9|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32591|Printing ink manufacturing|004|All companies|||2007|Reference year 2007|247||5053738||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32591|Printing ink manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|49.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32591|Printing ink manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|59.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32591|Printing ink manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|76.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32591|Printing ink manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|89.8||906|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325910|Printing ink manufacturing|004|All companies|||2007|Reference year 2007|247||5053738||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325910|Printing ink manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|49.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325910|Printing ink manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|59.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325910|Printing ink manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|76.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325910|Printing ink manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|89.8||906|
